ImageNumber,ObjectNumber,AreaShape_Area,AreaShape_BoundingBoxArea,AreaShape_BoundingBoxMaximum_X,AreaShape_BoundingBoxMaximum_Y,AreaShape_BoundingBoxMinimum_X,AreaShape_BoundingBoxMinimum_Y,AreaShape_Center_X,AreaShape_Center_Y,AreaShape_Compactness,AreaShape_Eccentricity,AreaShape_EquivalentDiameter,AreaShape_EulerNumber,AreaShape_Extent,AreaShape_FormFactor,AreaShape_MajorAxisLength,AreaShape_MaxFeretDiameter,AreaShape_MaximumRadius,AreaShape_MeanRadius,AreaShape_MedianRadius,AreaShape_MinFeretDiameter,AreaShape_MinorAxisLength,AreaShape_Orientation,AreaShape_Perimeter,AreaShape_Solidity,Intensity_IntegratedIntensityEdge_OrigRed,Intensity_IntegratedIntensity_OrigRed,Intensity_LowerQuartileIntensity_OrigRed,Intensity_MADIntensity_OrigRed,Intensity_MassDisplacement_OrigRed,Intensity_MaxIntensityEdge_OrigRed,Intensity_MaxIntensity_OrigRed,Intensity_MeanIntensityEdge_OrigRed,Intensity_MeanIntensity_OrigRed,Intensity_MedianIntensity_OrigRed,Intensity_MinIntensityEdge_OrigRed,Intensity_MinIntensity_OrigRed,Intensity_StdIntensityEdge_OrigRed,Intensity_StdIntensity_OrigRed,Intensity_UpperQuartileIntensity_OrigRed,Location_CenterMassIntensity_X_OrigRed,Location_CenterMassIntensity_Y_OrigRed,Location_CenterMassIntensity_Z_OrigRed,Location_Center_X,Location_Center_Y,Location_Center_Z,Location_MaxIntensity_X_OrigRed,Location_MaxIntensity_Y_OrigRed,Location_MaxIntensity_Z_OrigRed,Neighbors_AngleBetweenNeighbors_Expanded,Neighbors_FirstClosestDistance_Expanded,Neighbors_FirstClosestObjectNumber_Expanded,Neighbors_NumberOfNeighbors_Expanded,Neighbors_PercentTouching_Expanded,Neighbors_SecondClosestDistance_Expanded,Neighbors_SecondClosestObjectNumber_Expanded,Number_Object_Number
1,1,21,24,51,5,45,1,47.19047619047619,2.3333333333333335,0.8332225510441276,0.7720641516361586,5.170882945826411,1,0.875,1.2001595477065283,6.502219679571408,5.830951894845301,2.0,1.2775441487974377,1.0,3.0,4.132450642039063,-1.3067591025817167,14.82842712474619,1.0,0.08235294418409467,0.11372549505904317,0.0,0.0,1.176417756445817,0.03529411926865578,0.03529411926865578,0.005882353156006762,0.005415499764716341,0.0,0.0,0.0,0.011067085161149383,0.009565825570883755,0.006862745503894985,48.24137931429824,2.86206895916354,0.0,47.19047619047619,2.3333333333333335,0,48.0,4.0,0.0,70.31827236075836,5.077639417303496,17,2.0,50.925925925925924,8.96818749450683,12,1
1,2,56,80,85,6,69,1,76.67857142857143,2.517857142857143,1.7307741207070273,0.96022812178999,8.444016491289505,1,0.7,0.5777761453883401,16.460061022491765,15.297058540778355,2.23606797749979,1.3447702819529515,1.0,4.0,4.595923583440754,1.5223164793219293,34.89949493661166,0.8235294117647058,0.23529412504285574,0.3058823626488447,0.0,0.0,0.650734452693259,0.0235294122248888,0.0235294122248888,0.0069204154424369335,0.005462185047300798,0.0,0.0,0.0,0.007903964088985771,0.00705721178082007,0.0117647061124444,76.08974359981455,2.794871792295503,0.0,76.67857142857143,2.517857142857143,0,78.0,4.0,0.0,102.58044746711529,5.174367325913572,16,4.0,67.5,10.666444594800138,3,2
1,3,33,64,92,9,84,1,87.27272727272727,3.757575757575758,1.1746889576691317,0.8621647625452714,6.4820448144285745,1,0.515625,0.8512891804007785,9.634858630970493,9.219544457292887,2.8284271247461903,1.3177357992193506,1.0,4.828078792603349,4.881289080911372,0.7024037743829057,22.071067811865476,0.7857142857142857,0.17647059448063374,0.21568628307431936,0.0,0.003921568859368563,0.5273075470471819,0.0313725508749485,0.0313725508749485,0.008403361641934939,0.006535947971949072,0.003921568859368563,0.0,0.0,0.009703366194214517,0.008617001844343278,0.0117647061124444,86.74545455562135,3.76363636552056,0.0,87.27272727272727,3.757575757575758,0,88.0,6.0,0.0,105.9220493561562,7.32443686468283,28,4.0,88.88888888888889,7.971982596082793,4,3
1,4,70,91,102,8,89,1,95.24285714285715,3.585714285714286,1.227812102374091,0.8438239488073155,9.440697438826296,1,0.7692307692307693,0.8144568684951103,13.200298217753753,12.529964086141668,3.1622776601683795,1.738649734671906,2.0,6.0,7.083545493485973,1.4383743157883042,32.86396103067893,0.9090909090909091,0.17254902562126517,0.30980393290519714,0.0,0.0,1.1663163316058687,0.04313725605607033,0.04313725605607033,0.005566097600685973,0.004425770470074245,0.0,0.0,0.0,0.010809834733728249,0.008589717326683097,0.003921568859368563,96.40506326570097,3.6835443086872472,0.0,95.24285714285715,3.585714285714286,0,100.0,1.0,0.0,93.39276143250368,7.631086090888276,33,3.0,72.97297297297297,7.971982596082793,3,4
1,5,50,81,126,10,117,1,121.38,3.62,1.2541168365636868,0.6453138621505174,7.978845608028654,1,0.6172839506172839,0.797373873665572,10.1672767022294,10.63014581273465,3.0,1.490012421922064,1.0,7.426139036107966,7.766961082708168,0.9363528015143481,28.071067811865476,0.819672131147541,0.09411765029653907,0.25882353726774454,0.0,0.0,0.21530767017115843,0.0235294122248888,0.027450980618596077,0.0034858388998718175,0.0051764707453548905,0.0,0.0,0.0,0.006693809138984373,0.008607463686445587,0.0117647061124444,121.40909091726884,3.8333333339330484,0.0,121.38,3.62,0,120.0,4.0,0.0,132.9750078454595,8.162769137982522,18,4.0,76.3157894736842,9.503737504924054,6,5
1,6,32,44,137,5,126,1,130.75,2.03125,1.319583032901115,0.9547076938940054,6.383076486422923,1,0.7272727272727273,0.7578151393789077,11.874388161737327,10.198039027185569,2.0,1.2629441738241591,1.0,3.0,3.533168660620722,-1.567878426789196,23.035533905932738,0.8648648648648649,0.16470588790252805,0.254901968408376,0.0,0.003921568859368563,0.31823327671951274,0.027450980618596077,0.027450980618596077,0.007161125560979481,0.00796568651276175,0.003921568859368563,0.0,0.0,0.007982745205237727,0.009274135583032682,0.01568627543747425,130.87692308063293,2.323076917905603,0.0,130.75,2.03125,0,132.0,2.0,0.0,84.44053948609,5.879366359117469,15,3.0,66.66666666666667,9.503737504924054,5,6
1,7,72,99,147,10,136,1,140.05555555555554,5.111111111111111,1.2266018124587865,0.5022798032248691,9.574614729634384,1,0.7272727272727273,0.8152604943534597,10.809109998301635,11.180339887498949,3.605551275463989,1.724114015540797,1.4142135623730951,8.0,9.346693100172551,1.32286115924678,33.31370849898476,0.9113924050632911,0.3529411912895739,0.6000000243075192,0.0,0.0,0.9452582564940119,0.07058823853731155,0.07058823853731155,0.01176470637631913,0.008333333670937767,0.0,0.0,0.0,0.015620778986763572,0.012889868785538291,0.01568627543747425,139.45751635848052,5.8431372651739,0.0,140.05555555555554,5.111111111111111,0,136.0,8.0,0.0,176.90813495536884,7.929360495693336,8,5.0,90.0,9.314881831453931,15,7
1,8,46,60,153,7,143,1,147.7391304347826,3.152173913043478,1.1604191691231402,0.828642137968121,7.653039857325812,1,0.7666666666666667,0.8617575671002061,10.455928451157908,9.848857801796104,3.0,1.492873781986022,1.2071067811865475,5.0,5.853006168393584,1.2825221514032168,25.899494936611667,0.92,0.1372549058869481,0.32549020694568753,0.0,0.0,0.6243764697734825,0.027450980618596077,0.0470588244497776,0.005967604603780353,0.007075874064036686,0.0,0.0,0.0,0.009095978826288771,0.010101852387214338,0.013725490774959326,148.31325301868432,3.3975903645311525,0.0,147.7391304347826,3.152173913043478,0,151.0,4.0,0.0,84.39786920528346,7.929360495693336,7,4.0,78.125,8.043331729297682,29,8
1,9,29,48,243,9,237,1,239.06896551724137,3.4827586206896552,1.1515319843018137,0.8228253238767897,6.076507779746499,1,0.6041666666666666,0.8684083582848208,8.880503877450447,8.602325267042627,2.0,1.2438299245470854,1.0,4.919349550499537,5.0467403204814785,-0.46806596605489187,20.485281374238568,0.8787878787878788,0.12549020117148757,0.16078431997448206,0.0,0.003921568859368563,0.9828380236166124,0.0235294122248888,0.0235294122248888,0.0066047474300782935,0.005544286895671795,0.003921568859368563,0.0,0.0,0.006617634694481629,0.006223358409456737,0.0117647061124444,238.51219513812748,4.292682892216314,0.0,239.06896551724137,3.4827586206896552,0,237.0,6.0,0.0,105.93332945112665,7.463094497728128,22,2.0,81.25,11.426590673384606,27,9
1,10,59,66,163,7,152,1,157.08474576271186,3.2711864406779663,1.031676852087548,0.8260849613233806,8.667244841319219,1,0.8939393939393939,0.9692957615328371,11.674860621546143,10.44030650891055,3.0,1.705326636927636,1.4142135623730951,5.0,6.579316265478608,1.5601711964937521,27.65685424949238,0.9833333333333333,0.12156863138079643,0.313725502230227,0.0,0.0,0.07133257677958549,0.0235294122248888,0.0313725508749485,0.004675716591569094,0.0053173813937326606,0.0,0.0,0.0,0.006965975008394188,0.008193017566580888,0.008823529817163944,157.15000000311701,3.2999999899067918,0.0,157.08474576271186,3.2711864406779663,0,161.0,2.0,0.0,84.2917964770992,6.6456545774622375,24,3.0,71.875,7.901845197768549,19,10
