ImageNumber,ObjectNumber,AreaShape_Area,AreaShape_BoundingBoxArea,AreaShape_BoundingBoxMaximum_X,AreaShape_BoundingBoxMaximum_Y,AreaShape_BoundingBoxMinimum_X,AreaShape_BoundingBoxMinimum_Y,AreaShape_Center_X,AreaShape_Center_Y,AreaShape_Compactness,AreaShape_Eccentricity,AreaShape_EquivalentDiameter,AreaShape_EulerNumber,AreaShape_Extent,AreaShape_FormFactor,AreaShape_MajorAxisLength,AreaShape_MaxFeretDiameter,AreaShape_MaximumRadius,AreaShape_MeanRadius,AreaShape_MedianRadius,AreaShape_MinFeretDiameter,AreaShape_MinorAxisLength,AreaShape_Orientation,AreaShape_Perimeter,AreaShape_Solidity,Intensity_IntegratedIntensityEdge_OrigRed,Intensity_IntegratedIntensity_OrigRed,Intensity_LowerQuartileIntensity_OrigRed,Intensity_MADIntensity_OrigRed,Intensity_MassDisplacement_OrigRed,Intensity_MaxIntensityEdge_OrigRed,Intensity_MaxIntensity_OrigRed,Intensity_MeanIntensityEdge_OrigRed,Intensity_MeanIntensity_OrigRed,Intensity_MedianIntensity_OrigRed,Intensity_MinIntensityEdge_OrigRed,Intensity_MinIntensity_OrigRed,Intensity_StdIntensityEdge_OrigRed,Intensity_StdIntensity_OrigRed,Intensity_UpperQuartileIntensity_OrigRed,Location_CenterMassIntensity_X_OrigRed,Location_CenterMassIntensity_Y_OrigRed,Location_CenterMassIntensity_Z_OrigRed,Location_Center_X,Location_Center_Y,Location_Center_Z,Location_MaxIntensity_X_OrigRed,Location_MaxIntensity_Y_OrigRed,Location_MaxIntensity_Z_OrigRed,Neighbors_AngleBetweenNeighbors_Expanded,Neighbors_FirstClosestDistance_Expanded,Neighbors_FirstClosestObjectNumber_Expanded,Neighbors_NumberOfNeighbors_Expanded,Neighbors_PercentTouching_Expanded,Neighbors_SecondClosestDistance_Expanded,Neighbors_SecondClosestObjectNumber_Expanded,Number_Object_Number
1,1,27,36,69,5,60,1,64.22222222222223,2.037037037037037,1.207704555462035,0.9364890685176714,5.863230142835039,1,0.75,0.8280170804004521,9.950415562771703,8.246211251235321,2.0,1.252904708323933,1.0,3.0,3.489578598851278,1.5176169800316437,20.242640687119287,0.9,0.9294117800891399,1.3058823756873608,0.04313725605607033,0.005882352590560913,0.06026823649305207,0.054901961237192154,0.054901961237192154,0.048916409478375784,0.048366013914346695,0.04901960864663124,0.03921568766236305,0.03921568766236305,0.004987841177869518,0.0047731810445172775,0.0519607849419117,64.28228227765628,2.042042041656542,0.0,64.22222222222223,2.037037037037037,0,66.0,4.0,0.0,48.895889102800794,11.8250916713814,14,2.0,69.56521739130434,13.82602737129691,7,1
1,2,142,208,105,14,89,1,95.80985915492958,5.626760563380282,1.2563998064678998,0.6211403061644657,13.446189622059965,1,0.6826923076923077,0.7959249872946788,15.867823522451358,16.278820596099706,5.0,2.293047435619824,2.0,12.0,12.435603475178072,-1.1643548233913608,47.3492424049175,0.922077922077922,11.627451315522194,37.75686390697956,0.239215686917305,0.027450978755950928,0.38561311309702667,0.3294117748737335,0.3294117748737335,0.27040584454702776,0.2658934077956307,0.2666666805744171,0.2235294133424759,0.21568627655506134,0.03310270137345471,0.028060617429131154,0.29019609093666077,95.49189858059565,5.844931473818893,0.0,95.80985915492958,5.626760563380282,0,94.0,13.0,0.0,170.7207553804048,18.06829136995671,7,3.0,76.78571428571429,18.634109594783762,3,2
1,3,473,646,132,18,94,1,114.05496828752642,9.414376321353066,1.7424676583258507,0.8661695668598999,24.54062559633988,1,0.7321981424148607,0.5738987436706815,36.20828879720611,38.07886552931954,8.246211251235321,3.4585059713997244,3.0,16.0,18.095100258018174,-1.4807658458494826,101.76955262170047,0.8759259259259259,23.862745761871338,116.41176742315292,0.2235294133424759,0.019607841968536377,0.7357070168568178,0.33725491166114807,0.33725491166114807,0.26222797540517956,0.2461136731990548,0.239215686917305,0.20392157137393951,0.20000000298023224,0.0359615581551591,0.02915879099514484,0.26274511218070984,113.43281112349477,9.807040653698715,0.0,114.05496828752642,9.414376321353066,0,95.0,17.0,0.0,130.71877589487482,15.868705007697525,23,7.0,83.76068376068376,18.634109594783762,2,3
1,4,23,25,211,6,206,1,207.82608695652175,2.869565217391304,0.8220628901151094,0.5204041439252234,5.4115163798060095,1,0.92,1.2164519430623795,5.879028735726314,5.656854249492381,2.23606797749979,1.3326209365162125,1.0,4.0,5.020220770807024,-0.66134143884911,15.414213562373096,0.9583333333333334,0.7490196190774441,1.1019608043134212,0.04313725605607033,0.005882352590560913,0.05609762223919224,0.05882352963089943,0.05882352963089943,0.0499346412718296,0.04791133931797484,0.04901960864663124,0.04313725605607033,0.03921568766236305,0.004405829684150952,0.004900292244390363,0.05098039284348488,207.83274021300582,2.925266899583571,0.0,207.82608695652175,2.869565217391304,0,207.0,5.0,0.0,171.99387550413033,6.09085804710473,8,3.0,83.33333333333333,7.7107110496915565,5,4
1,5,41,60,221,7,211,1,215.53658536585365,2.926829268292683,1.048521200515925,0.7185573233067241,7.225151993843567,1,0.6833333333333333,0.9537241588514851,9.273769517348647,9.055385138137417,3.0,1.4322280329692283,1.0,5.0,6.449607499119159,1.5302403415203305,23.242640687119284,0.8913043478260869,1.1490196287631989,1.9254902340471745,0.04313725605607033,0.003921568393707275,0.03961893311526082,0.054901961237192154,0.054901961237192154,0.047875817865133286,0.04696317644017499,0.0470588244497776,0.03921568766236305,0.03529411926865578,0.003918162775701704,0.0050121747396342144,0.05098039284348488,215.56619144368005,2.953156820722193,0.0,215.53658536585365,2.926829268292683,0,217.0,2.0,0.0,168.94239621930095,7.329422974602563,9,3.0,73.33333333333333,7.7107110496915565,4,5
1,6,457,880,181,17,126,1,146.14660831509846,6.671772428884026,3.460735169342095,0.9443893429002013,24.121991458915023,1,0.5193181818181818,0.2889559446382329,51.74413247482813,54.037024344425184,8.0,2.7525073335745556,2.0,15.0,17.01499161917518,-1.4365612379253376,140.97665940288704,0.6841317365269461,31.28235372900963,105.53333505988121,0.21568627655506134,0.011764705181121826,0.580244028306492,0.29411765933036804,0.29411765933036804,0.23698752825007294,0.23092633492315362,0.23137255012989044,0.1921568661928177,0.1882352977991104,0.02497161629089965,0.020694224582291868,0.24313725531101227,146.7035042052048,6.834714443011767,0.0,146.14660831509846,6.671772428884026,0,176.0,3.0,0.0,67.47232884049339,14.677898172998555,24,4.0,67.0807453416149,16.94504567282293,10,6
1,7,186,216,90,10,66,1,77.75806451612904,4.854838709677419,1.5904411314565892,0.9205900009194277,15.389040103942165,1,0.8611111111111112,0.6287563747072865,25.14209331553231,24.041630560342615,5.0,2.2868968350518006,2.0,8.0,9.818753590397534,-1.5300408568011277,60.970562748477136,0.9346733668341709,8.16470616683364,25.498040072619915,0.05098039284348488,0.027450982481241226,4.165005036328882,0.30980393290519714,0.30980393290519714,0.14579832440774357,0.13708623694956942,0.07450980693101883,0.04313725605607033,0.03921568766236305,0.1097291388664228,0.1011881668507626,0.25882354378700256,81.92187023467244,4.954783148593388,0.0,77.75806451612904,4.854838709677419,0,88.0,4.0,0.0,55.815992290071144,10.77127087237355,14,4.0,72.05882352941177,13.82602737129691,1,7
1,8,52,88,207,9,196,1,201.78846153846155,3.673076923076923,1.2058815736189297,0.7505957355894574,8.136857890256438,1,0.5909090909090909,0.8292688286121949,10.57481358744354,11.180339887498949,3.1622776601683795,1.56466030147165,1.0,6.933752452815364,6.987431943481377,0.9840580252573997,28.071067811865476,0.8813559322033898,1.3450980596244335,2.5333333760499954,0.04313725605607033,0.003921568393707275,0.0415103139400591,0.05882352963089943,0.05882352963089943,0.049818446652756795,0.04871794953942299,0.05098039284348488,0.04313725605607033,0.03921568766236305,0.0038207540026112415,0.004374057054519653,0.05098039284348488,201.7523219841876,3.6934984504508215,0.0,201.78846153846155,3.673076923076923,0,199.0,4.0,0.0,159.29536621267633,6.09085804710473,4,3.0,77.14285714285714,9.156701452741345,13,8
1,9,57,90,228,10,218,1,222.71929824561403,4.385964912280702,1.213740471263509,0.6393295844316197,8.51907589177983,1,0.6333333333333333,0.8238993620761412,10.071469791084567,10.295630140987,3.605551275463989,1.637583164018719,1.4142135623730951,7.427813527082074,7.74428367322524,-0.7718558484373877,29.48528137423857,0.8636363636363636,1.3764706067740917,2.803921613842249,0.0470588244497776,0.003921568393707275,0.024684866457012174,0.054901961237192154,0.05882352963089943,0.05098039284348488,0.04919160726039033,0.05098039284348488,0.0470588244497776,0.04313725605607033,0.0026143789291381836,0.004028147312240661,0.05098039284348488,222.73426573313225,4.40559440410786,0.0,222.71929824561403,4.385964912280702,0,222.0,8.0,0.0,124.50060511668084,7.329422974602563,5,2.0,67.6056338028169,13.090728930080829,12,9
1,10,219,330,175,18,153,3,162.90867579908675,9.155251141552512,1.4157868248765948,0.8258228691362971,16.698486766680407,1,0.6636363636363637,0.7063210240617712,22.948788023360116,22.135943621178654,6.0,2.6024262420967226,2.23606797749979,12.975971598542227,12.941500749888109,-1.5296815818586134,62.420310216782966,0.8488372093023255,14.24313771724701,54.10588385164738,0.23137255012989044,0.0156862735748291,0.33177234069239003,0.29411765933036804,0.29411765933036804,0.25434174495083944,0.24705883037281906,0.24705882370471954,0.2235294133424759,0.21176470816135406,0.021317985467363323,0.019171439946880153,0.25882354378700256,163.21497434574079,9.282742656431479,0.0,162.90867579908675,9.155251141552512,0,171.0,11.0,0.0,50.13646006627319,16.94504567282293,6,4.0,100.0,17.663326054449485,24,10
